time,longitude,latitude,u10,v10,d2m,t2m,blh,msl,ptype,sp,ssrd,strd,tp,fdir,rh2m,Forc_TA,Forc_QA,Forc_WIND,Forc_DIR,Forc_DIR_SW,Forc_SCA_SW,Forc_LW,Forc_PS,Forc_RAIN,Forc_SNOW
2022-05-12 20:00:00,37.5,55.5,7.5488267,-0.22467059,283.9658,285.936,1030.7329,99565.11,1.0000458,97517.69,0.0,1313893.5,0.0012483201,0.0,87.77471,285.936,0.008331353,7.5521693,271.70474,0.0,0.0,364.97043,97517.69,0.00034675558,0.0
2022-05-12 21:00:00,37.5,55.5,7.6453047,-2.938268,282.66843,285.26746,1142.4313,99680.28,1.0000458,97620.06,0.0,1226170.0,3.7197955e-05,0.0,84.08056,285.26746,0.007625818,8.190488,291.02292,0.0,0.0,340.60278,97620.06,1.0332766e-05,0.0
2022-05-12 22:00:00,37.5,55.5,6.8051867,-1.984783,280.03897,283.42453,1111.4906,99732.984,0.0,97663.0,0.0,1119305.0,4.656613e-10,0.0,79.45026,283.42453,0.0063669765,7.0887184,286.2597,0.0,0.0,310.91806,97663.0,1.2935036e-10,0.0
2022-05-12 23:00:00,37.5,55.5,6.701482,-2.4458375,279.84448,283.40314,1265.1019,99919.6,0.0,97842.04,0.0,1172411.0,4.656613e-10,0.0,78.50434,283.40314,0.0062702997,7.1338615,290.05054,0.0,0.0,325.6697,97842.04,1.2935036e-10,0.0
2022-05-13 00:00:00,37.5,55.5,6.3412247,-2.531686,279.50256,283.26834,1135.4631,100053.38,0.0,97968.516,0.0,1185127.4,4.656613e-10,0.0,77.3673,283.26834,0.0061153993,6.8279257,291.76398,0.0,0.0,329.20206,97968.516,1.2935036e-10,0.0
2022-05-13 01:00:00,37.5,55.5,6.0561266,-1.8675584,279.49872,283.2553,1076.0779,100108.04,0.0,98017.29,0.0,1133119.4,4.656613e-10,0.0,77.41438,283.2553,0.006110713,6.3375425,287.13846,0.0,0.0,314.75537,98017.29,1.2935036e-10,0.0
2022-05-13 02:00:00,37.5,55.5,6.283049,-1.1955868,277.97675,282.5793,1104.5745,100180.14,0.0,98087.24,15534.875,1101335.9,4.656613e-10,1677.5,72.868675,282.5793,0.0054901536,6.3957906,280.77386,0.46597221,3.849271,305.92664,98087.24,1.2935036e-10,0.0
2022-05-13 03:00:00,37.5,55.5,6.489736,-0.81122947,277.8255,282.438,1119.5508,100207.336,0.0,98112.22,235920.0,1010110.5,4.656613e-10,88012.25,72.791046,282.438,0.005430648,6.540242,277.12512,24.447847,41.085487,280.58624,98112.22,1.2935036e-10,0.0
2022-05-13 04:00:00,37.5,55.5,7.40682,-1.1864355,277.98294,282.63232,1105.4065,100271.88,0.0,98175.74,686667.0,995598.75,4.656613e-10,404299.94,72.64011,282.63232,0.005487578,7.5012407,279.1004,112.30554,78.43529,276.5552,98175.74,1.2935036e-10,0.0
2022-05-13 05:00:00,37.5,55.5,8.0077305,-1.8854253,276.87543,284.6482,1267.7539,100231.02,0.0,98140.984,1110525.0,1021521.1,4.656613e-10,686913.06,58.71472,284.6482,0.005076457,8.226699,283.24902,190.80919,117.66997,283.75586,98140.984,1.2935036e-10,0.0
2022-05-13 06:00:00,37.5,55.5,7.651448,-1.1790272,277.15866,285.1131,1403.9968,100299.86,0.0,98216.05,1163305.2,1147928.0,2.4368055e-06,499145.38,58.08546,285.1131,0.005175416,7.7417545,278.75992,138.65149,184.48886,318.8689,98216.05,6.768904e-07,0.0
2022-05-13 07:00:00,37.5,55.5,7.113772,-0.4116199,277.90344,285.08615,1524.3274,100282.03,1.0000458,98203.49,1072519.4,1216807.0,4.483247e-05,206712.25,61.319126,285.08615,0.0054554306,7.1256704,273.31158,57.42007,240.50198,338.00195,98203.49,1.24534645e-05,0.0
2022-05-13 08:00:00,37.5,55.5,7.455962,-0.5689362,277.6804,287.2043,1614.7573,100342.68,1.0000458,98265.7,1166013.2,1227193.8,7.017283e-05,230075.75,52.540924,287.2043,0.005366991,7.4776373,274.36356,63.90993,259.98264,340.88715,98265.7,1.9492452e-05,0.0
2022-05-13 09:00:00,37.5,55.5,8.529144,-0.90230733,277.16794,287.86075,1692.967,100331.75,1.0000458,98261.47,1563837.4,1180334.6,5.051773e-05,822020.75,48.567738,287.86075,0.0051764147,8.576739,276.03894,228.3391,206.06017,327.87073,98261.47,1.4032703e-05,0.0
2022-05-13 10:00:00,37.5,55.5,7.0104284,-0.7048994,275.80032,288.7255,1925.724,100277.61,1.0000458,98219.266,1880661.9,1106499.6,4.629465e-05,1151933.8,41.686954,288.7255,0.0046982733,7.0457783,275.7418,319.9816,202.42447,307.361,98219.266,1.2859625e-05,0.0
2022-05-13 11:00:00,37.5,55.5,7.58207,-0.6504269,274.84564,288.88544,1876.7389,100273.7,0.0,98218.83,2066319.5,1121634.6,0.00012393901,1543099.5,38.532726,288.88544,0.004386772,7.609917,274.9031,428.63876,145.3389,311.5652,98218.83,3.4427503e-05,0.0
2022-05-13 12:00:00,37.5,55.5,7.633019,-0.4556336,276.03494,289.01746,1872.0588,100282.69,1.0000458,98230.51,2123185.5,1131368.5,7.6349825e-06,1430782.5,41.60394,289.01746,0.0047772177,7.646606,273.41608,397.43958,192.33417,314.26904,98230.51,2.1208284e-06,0.0
2022-05-13 13:00:00,37.5,55.5,7.5690618,-0.55194086,276.85382,289.10208,1913.9717,100310.14,1.0000458,98257.086,2076818.5,1048497.0,6.1076134e-05,1586962.4,43.855957,289.10208,0.0050626714,7.589159,274.17065,440.82288,136.07117,291.24918,98257.086,1.6965592e-05,0.0
2022-05-13 14:00:00,37.5,55.5,6.9117823,-0.6103353,276.37454,288.3136,1711.3754,100340.73,1.0000458,98284.1,1683507.6,1054031.6,7.049739e-05,1293424.5,44.592464,288.3136,0.0048916982,6.9386773,275.04633,359.28458,108.356445,292.78656,98284.1,1.9582609e-05,0.0
2022-05-13 15:00:00,37.5,55.5,6.0398664,0.1657876,276.2256,288.09137,1527.4995,100373.26,0.0,98311.125,1049145.9,1055574.9,1.1370983e-05,696774.06,44.759563,288.09137,0.0048386953,6.0421414,268.42767,193.54836,97.88106,293.21524,98311.125,3.1586064e-06,0.0
2022-05-13 16:00:00,37.5,55.5,5.63661,0.42594782,276.43784,287.78452,1458.65,100394.86,0.0,98331.13,537589.9,1071926.6,4.656613e-10,271156.38,46.349625,287.78452,0.0049114437,5.652681,265.67847,75.32121,74.00931,297.7574,98331.13,1.2935036e-10,0.0
2022-05-13 17:00:00,37.5,55.5,5.3197136,0.35665894,276.63693,285.41437,1266.2979,100439.76,0.0,98371.875,210313.75,1076541.2,4.656613e-10,89935.375,54.878883,285.41437,0.0049794423,5.331656,266.16437,24.982048,33.43844,299.03925,98371.875,1.2935036e-10,0.0
2022-05-13 18:00:00,37.5,55.5,5.238412,0.3488149,276.77277,284.9634,1103.2224,100487.914,0.0,98415.836,10736.625,1061985.0,4.656613e-10,1268.375,57.08487,284.9634,0.0050254804,5.2500124,266.19043,0.3523264,2.6300695,294.99582,98415.836,1.2935036e-10,0.0
2022-05-13 19:00:00,37.5,55.5,5.179875,0.46168172,276.67245,284.84253,931.6708,100503.266,0.0,98425.91,0.0,989188.6,4.656613e-10,0.0,57.13619,284.84253,0.0049892827,5.200409,264.90668,0.0,0.0,274.77463,98425.91,1.2935036e-10,0.0
2022-05-13 20:00:00,37.5,55.5,4.9890866,0.5056954,276.61765,283.50452,756.6871,100484.66,0.0,98404.734,0.0,990731.75,4.656613e-10,0.0,62.21947,283.50452,0.004970954,5.01465,264.21225,0.0,0.0,275.20328,98404.734,1.2935036e-10,0.0
2022-05-13 21:00:00,37.5,55.5,4.7379546,0.8395023,276.5011,283.14746,591.4275,100481.53,0.0,98397.14,0.0,992215.6,4.656613e-10,0.0,63.202713,283.14746,0.0049302927,4.811754,259.95224,0.0,0.0,275.61545,98397.14,1.2935036e-10,0.0
2022-05-13 22:00:00,37.5,55.5,4.8618946,0.7092043,276.0226,281.83545,550.3987,100481.664,0.0,98394.51,0.0,967287.4,4.656613e-10,0.0,66.74749,281.83545,0.004765033,4.913348,261.7008,0.0,0.0,268.69095,98394.51,1.2935036e-10,0.0
2022-05-13 23:00:00,37.5,55.5,4.8344326,0.72663546,275.7934,281.6681,523.04614,100516.02,0.0,98425.03,0.0,958710.9,4.656613e-10,0.0,66.41611,281.6681,0.004686099,4.888736,261.4522,0.0,0.0,266.30856,98425.03,1.2935036e-10,0.0
2022-05-14 00:00:00,37.5,55.5,4.6573753,0.5305348,275.65833,281.68762,484.7213,100507.17,0.0,98413.49,0.0,954704.56,4.656613e-10,0.0,65.6912,281.68762,0.0046415287,4.687495,263.50128,0.0,0.0,265.1957,98413.49,1.2935036e-10,0.0
2022-05-14 01:00:00,37.5,55.5,4.3744454,0.3819341,275.54486,281.49515,433.81213,100465.4,0.0,98370.266,0.0,959749.56,4.656613e-10,0.0,66.019165,281.49515,0.0046059513,4.391087,265.01013,0.0,0.0,266.5971,98370.266,1.2935036e-10,0.0
2022-05-14 02:00:00,37.5,55.5,4.2537575,0.522255,275.93155,281.7062,401.98755,100465.79,0.0,98367.93,23231.0,977837.4,4.656613e-10,3314.25,66.90039,281.7062,0.004735401,4.2856975,263.00055,0.920625,5.5324306,271.6215,98367.93,1.2935036e-10,0.0
2022-05-14 03:00:00,37.5,55.5,4.4134703,0.51310366,276.0836,281.87357,439.42834,100461.625,0.0,98361.8,248842.0,987051.9,4.656613e-10,79378.75,66.864784,281.87357,0.0047874283,4.4431963,263.36865,22.049652,47.073128,274.1811,98361.8,1.2935036e-10,0.0
2022-05-14 04:00:00,37.5,55.5,4.277606,0.6002595,276.42084,282.1516,533.9663,100492.86,0.0,98393.63,632746.5,991904.0,4.656613e-10,294028.88,67.20888,282.1516,0.0049023763,4.3195167,262.0121,81.67469,94.088234,275.5289,98393.63,1.2935036e-10,0.0
2022-05-14 05:00:00,37.5,55.5,4.8853817,0.22156736,276.88467,286.10153,637.9165,100442.88,0.0,98350.84,1127912.5,998610.9,4.656613e-10,678156.9,53.382725,286.10153,0.005068916,4.8904033,267.40326,188.3769,124.93211,277.3919,98350.84,1.2935036e-10,0.0
2022-05-14 06:00:00,37.5,55.5,5.0895395,0.016751103,277.073,286.3377,910.81836,100447.57,1.0000458,98364.13,1660181.6,1000747.56,4.656613e-10,1165068.1,53.26746,286.3377,0.0051363483,5.089567,269.81143,323.63004,137.53152,277.98544,98364.13,1.2935036e-10,0.0
2022-05-14 07:00:00,37.5,55.5,5.545552,-0.07606988,276.68326,286.66592,1556.8281,100416.47,1.0000458,98340.766,2183757.0,1001192.75,4.7110952e-06,1723011.1,50.71925,286.66592,0.0049974504,5.5460734,270.7859,478.6142,127.984985,278.1091,98340.766,1.3086376e-06,0.0
2022-05-14 08:00:00,37.5,55.5,6.1735625,-0.8613441,274.65268,288.19922,1607.3212,100409.44,1.0000458,98338.28,2302002.0,1041567.56,2.5340356e-05,1807177.2,39.71523,288.19922,0.004320808,6.233361,277.94272,501.99368,137.45132,289.3243,98338.28,7.038988e-06,0.0
2022-05-14 09:00:00,37.5,55.5,6.0196314,-1.0086375,274.63803,288.16574,1744.4481,100398.375,0.0,98331.13,2110548.5,1082714.0,4.8754737e-07,1395389.4,39.759056,288.16574,0.004316551,6.103549,279.51202,387.60815,198.65533,300.75388,98331.13,1.3542983e-07,0.0
2022-05-14 10:00:00,37.5,55.5,4.8300967,-0.55455554,275.17056,288.15924,1916.4678,100350.62,0.0,98291.99,2465236.2,1063869.4,4.656613e-10,1819206.8,41.328655,288.15924,0.0044873273,4.8618274,276.5496,505.3352,179.45264,295.51926,98291.99,1.2935036e-10,0.0
2022-05-14 11:00:00,37.5,55.5,5.317546,-0.33448696,274.87265,288.5228,1980.3772,100300.25,0.0,98244.67,2352502.0,1124958.4,4.656613e-10,1495554.0,39.517284,288.5228,0.0043941676,5.3280554,273.5993,415.43167,238.0411,312.48843,98244.67,1.2935036e-10,0.0
2022-05-14 12:00:00,37.5,55.5,5.328386,-0.059510265,274.97684,288.43353,2075.903,100313.914,1.0000458,98257.82,2110358.5,1097225.8,1.9497238e-06,1339374.1,40.043743,288.43353,0.0044267057,5.328718,270.6399,372.04837,214.16232,304.78494,98257.82,5.4158994e-07,0.0
2022-05-14 13:00:00,37.5,55.5,5.119169,-0.24253754,275.2732,288.45398,1310.7068,100310.41,1.0000458,98243.945,1942421.0,1095697.4,1.6244128e-05,1358646.0,40.85097,288.45398,0.0045227893,5.124912,272.71255,377.40167,162.15973,304.36038,98243.945,4.512258e-06,0.0
2022-05-14 14:00:00,37.5,55.5,5.3966794,-0.64432603,275.27167,288.10995,1538.9397,100304.94,0.0,98243.07,1675241.4,1036804.5,0.00018030405,1263923.4,41.762024,288.10995,0.0045223334,5.4350076,276.8085,351.0898,114.255005,288.00125,98243.07,5.0084458e-05,0.0
2022-05-14 15:00:00,37.5,55.5,4.560175,-1.0269402,275.12656,288.03928,1579.5006,100311.836,1.0000458,98250.37,1071616.8,1046479.0,1.8517952e-05,715186.7,41.51848,288.03928,0.004475039,4.674377,282.69116,198.66296,99.00836,290.6886,98250.37,5.1438756e-06,0.0
2022-05-14 16:00:00,37.5,55.5,3.7048805,-0.8966422,275.24387,287.80496,1420.7932,100311.97,0.0,98249.055,611653.4,1065783.5,9.750947e-07,380077.12,42.508163,287.80496,0.0045130267,3.8118377,283.60492,105.57698,64.32674,296.05096,98249.055,2.7085966e-07,0.0
2022-05-14 17:00:00,37.5,55.5,3.244532,-0.80556434,275.95776,284.82394,712.33014,100316.914,0.0,98250.516,207558.38,1027946.06,4.656613e-10,89730.75,54.373447,284.82394,0.0047499705,3.343041,283.94366,24.925209,32.729897,285.54056,98250.516,1.2935036e-10,0.0
2022-05-14 18:00:00,37.5,55.5,2.9634087,-0.55411977,275.94388,284.5673,366.4187,100351.13,0.0,98280.305,13302.0,1039623.75,4.656613e-10,1391.125,55.25216,284.5673,0.0047438154,3.0147703,280.59128,0.38642362,3.3085763,288.78436,98280.305,1.2935036e-10,0.0
2022-05-14 19:00:00,37.5,55.5,2.7480495,-0.4281795,275.74863,284.33392,240.36804,100373.13,0.0,98297.98,0.0,1000970.1,4.656613e-10,0.0,55.33933,284.33392,0.004677157,2.7812073,278.85617,0.0,0.0,278.04727,98297.98,1.2935036e-10,0.0
2022-05-14 20:00:00,37.5,55.5,2.7892423,-0.18545046,276.26804,282.17578,189.45898,100387.97,0.0,98308.78,0.0,982199.8,4.656613e-10,0.0,66.37444,282.17578,0.0048534824,2.7954006,273.80386,0.0,0.0,272.83328,98308.78,1.2935036e-10,0.0
2022-05-14 21:00:00,37.5,55.5,3.0588026,0.05335656,276.1646,281.99258,197.20715,100386.27,0.0,98302.07,0.0,1012914.94,4.656613e-10,0.0,66.7108,281.99258,0.0048181354,3.059268,269.00067,0.0,0.0,281.36526,98302.07,1.2935036e-10,0.0
2022-05-14 22:00:00,37.5,55.5,3.0548282,-0.3357943,276.20398,281.52768,230.43591,100324.98,0.0,98240.875,0.0,1040751.44,4.656613e-10,0.0,69.044266,281.52768,0.004834707,3.0732284,276.27292,0.0,0.0,289.09763,98240.875,1.2935036e-10,0.0
2022-05-14 23:00:00,37.5,55.5,2.9980974,-0.4639134,276.27188,281.74155,236.88403,100364.805,0.0,98275.63,0.0,1091186.6,4.656613e-10,0.0,68.37685,281.74155,0.0048564556,3.0337772,278.79596,0.0,0.0,303.1074,98275.63,1.2935036e-10,0.0
2022-05-15 00:00:00,37.5,55.5,2.9269133,-0.4556336,276.30432,281.71085,239.58801,100350.36,0.0,98258.55,0.0,1067489.9,4.656613e-10,0.0,68.67781,281.71085,0.0048685498,2.962165,278.84824,0.0,0.0,296.52496,98258.55,1.2935036e-10,0.0
2022-05-15 01:00:00,37.5,55.5,2.6631343,-0.35714749,276.35602,281.69876,201.6272,100357.64,0.0,98263.805,0.0,1067059.6,4.656613e-10,0.0,68.987206,281.69876,0.004886258,2.6869757,277.63824,0.0,0.0,296.40546,98263.805,1.2935036e-10,0.0
2022-05-15 02:00:00,37.5,55.5,2.557623,-0.33012918,276.94104,281.70435,172.45459,100344.89,0.0,98247.88,20665.625,1052725.9,4.656613e-10,1350.25,71.880325,281.70435,0.005094572,2.578841,277.35486,0.37506944,5.3653817,292.42386,98247.88,1.2935036e-10,0.0
2022-05-15 03:00:00,37.5,55.5,2.8409142,-0.3737071,277.30145,281.82895,209.63538,100346.19,0.0,98246.57,235397.5,1047280.25,4.656613e-10,85884.5,73.11115,281.82895,0.0052263355,2.8653884,277.49393,23.856806,41.531387,290.9112,98246.57,1.2935036e-10,0.0
2022-05-15 04:00:00,37.5,55.5,2.7437134,-0.5741656,277.6418,282.01492,286.18103,100348.8,0.0,98248.766,553837.3,1070516.9,4.656613e-10,283717.88,73.94496,282.01492,0.005353341,2.8031464,281.8195,78.810524,75.03318,297.36578,98248.766,1.2935036e-10,0.0
2022-05-15 05:00:00,37.5,55.5,2.646874,-0.57939494,278.34103,285.2005,362.7787,100346.06,0.0,98253.875,1066295.9,1072668.5,4.656613e-10,664572.44,62.750618,285.2005,0.0056228144,2.709546,282.34717,184.60345,111.58984,297.96347,98253.875,1.2935036e-10,0.0
2022-05-15 06:00:00,37.5,55.5,2.5149846,-0.2708632,278.49307,285.52875,530.0663,100329.53,1.0000458,98246.72,1602698.1,1034786.5,3.4114346e-06,1087366.9,62.06199,285.52875,0.0056834524,2.5295284,276.14703,302.04636,143.14755,287.4407,98246.72,9.476207e-07,0.0
2022-05-15 07:00:00,37.5,55.5,2.7437134,0.02633825,278.05392,285.989,1102.5464,100318.6,1.0000458,98243.8,2196346.2,995005.2,1.52695e-05,1755458.2,58.391327,285.989,0.005511196,2.7438397,269.45,487.6273,122.4689,276.39032,98243.8,4.2415277e-06,0.0
2022-05-15 08:00:00,37.5,55.5,3.267658,0.02415935,276.91788,287.5065,1647.7781,100321.08,1.0000458,98251.24,2488372.2,1024533.25,3.1025615e-05,1975345.8,48.824413,287.5065,0.0050860355,3.2677472,269.5764,548.70715,142.50739,284.59256,98251.24,8.618226e-06,0.0
2022-05-15 09:00:00,37.5,55.5,3.505059,-0.077377215,277.2945,287.35123,1811.2175,100311.836,1.0000458,98245.55,2577258.0,1092151.1,9.063957e-05,1900754.2,50.647648,287.35123,0.0052238195,3.505913,271.26465,527.9873,187.91772,303.3753,98245.55,2.517766e-05,0.0
2022-05-15 10:00:00,37.5,55.5,3.3720856,-0.7397617,278.20288,287.7529,1651.8861,100263.945,1.0000458,98201.3,2401909.2,1095578.8,0.00011581695,1603820.1,52.596474,287.7529,0.0055715744,3.452276,282.3734,445.50558,221.69144,304.32742,98201.3,3.2171374e-05,0.0
2022-05-15 11:00:00,37.5,55.5,3.2777755,-0.8155873,277.79385,287.9147,1727.4957,100262.516,1.0000458,98201.01,2201239.5,1171327.9,5.7665166e-05,1281231.2,50.57834,287.9147,0.005413645,3.3777204,283.97278,355.89758,255.55786,325.36887,98201.01,1.60181e-05,0.0
2022-05-15 12:00:00,37.5,55.5,3.3764215,-1.2234766,277.56464,288.07556,1692.655,100259.39,1.0000458,98199.11,1898192.0,1152691.0,3.5736244e-05,838919.4,49.255928,288.07556,0.0053269784,3.5912557,289.91846,233.03316,294.24243,320.19196,98199.11,9.9267345e-06,0.0
2022-05-15 13:00:00,37.5,55.5,3.4779584,-1.6196,277.88956,287.9054,1647.31,100284.9,1.0000458,98225.25,1369581.0,1203467.5,6.3837506e-05,661953.75,50.949764,287.9054,0.005448891,3.8365738,294.97025,183.87604,196.56314,334.29654,98225.25,1.773264e-05,0.0
2022-05-15 14:00:00,37.5,55.5,3.2998173,-1.9451271,278.93994,287.67944,1578.4606,100286.98,1.0000458,98227.0,1043825.06,1176654.8,2.5340356e-05,425454.0,55.634724,287.67944,0.0058649676,3.8304455,300.51788,118.18166,171.76974,326.84854,98227.0,7.038988e-06,0.0
2022-05-15 15:00:00,37.5,55.5,3.0313408,-1.8244163,279.44778,286.25217,1401.0847,100261.99,1.0000458,98201.88,728948.3,1147215.8,0.0033292868,311868.7,63.242794,286.25217,0.006077639,3.538011,301.0417,86.63019,115.85545,318.67105,98201.88,0.0009248019,0.0
2022-05-15 16:00:00,37.5,55.5,3.1072226,-1.5659992,280.22498,285.55942,915.4465,100280.86,1.0000458,98217.51,426708.38,1115936.8,0.0003619073,129747.5,69.833496,285.55942,0.006412801,3.4795382,296.7475,36.040974,82.489136,309.98242,98217.51,0.0001005298,0.0
2022-05-15 17:00:00,37.5,55.5,3.6109319,-1.7642788,280.10455,283.08423,691.68567,100346.32,1.0000458,98275.484,175918.62,1102419.1,1.90055e-05,22258.75,81.65339,283.08423,0.0063559,4.0188937,296.03986,6.1829863,42.683296,306.22754,98275.484,5.2793057e-06,0.0
2022-05-15 18:00:00,37.5,55.5,3.5271008,-1.8252878,280.19485,283.05167,581.54736,100399.29,1.0000458,98319.445,13682.0,1101439.8,9.750947e-07,122.75,82.342514,283.05167,0.0063928133,3.9714124,297.36172,0.03409722,3.7664583,305.95547,98319.445,2.7085966e-07,0.0
2022-05-15 19:00:00,37.5,55.5,3.1075838,-1.7546916,280.2489,283.0089,495.01746,100441.58,0.0,98355.375,0.0,1097003.1,9.750947e-07,0.0,82.887146,283.0089,0.006414366,3.5687559,299.45117,0.0,0.0,304.72308,98355.375,2.7085966e-07,0.0
2022-05-15 20:00:00,37.5,55.5,3.1050544,-1.6379027,279.6222,282.0549,465.63684,100451.86,1.0000458,98361.51,0.0,1020808.9,4.656613e-10,0.0,84.66138,282.0549,0.006141674,3.5105681,297.81146,0.0,0.0,283.558,98361.51,1.2935036e-10,0.0
2022-05-15 21:00:00,37.5,55.5,3.3753376,-1.6265725,279.51724,282.15347,496.83752,100471.38,1.0000458,98376.26,0.0,1042487.5,1.9497238e-06,0.0,83.48972,282.15347,0.006096171,3.7468176,295.72937,0.0,0.0,289.57986,98376.26,5.4158994e-07,0.0
2022-05-15 22:00:00,37.5,55.5,3.438211,-2.3290486,278.9438,281.12506,574.78723,100442.36,1.0000458,98345.734,0.0,990093.75,1.9497238e-06,0.0,86.04544,281.12506,0.0058594337,4.1528015,304.11377,0.0,0.0,275.02603,98345.734,5.4158994e-07,0.0
2022-05-15 23:00:00,37.5,55.5,3.3764215,-2.2889569,278.92065,281.45145,562.7749,100466.96,1.0000458,98367.2,0.0,1074523.2,9.750947e-07,0.0,84.01626,281.45145,0.0058487025,4.0791597,304.13428,0.0,0.0,298.47867,98367.2,2.7085966e-07,0.0
2022-05-16 00:00:00,37.5,55.5,3.6438138,-2.23187,278.69452,281.42633,569.275,100476.195,1.0000458,98375.086,0.0,1026521.56,9.750947e-07,0.0,82.84577,281.42633,0.005756582,4.273011,301.48785,0.0,0.0,285.14487,98375.086,2.7085966e-07,0.0
2022-05-16 01:00:00,37.5,55.5,3.8067787,-2.3843925,278.37344,281.58905,602.4518,100509.25,1.0000458,98404.15,0.0,1033643.94,1.9497238e-06,0.0,80.11838,281.58905,0.0056269695,4.4918694,302.06116,0.0,0.0,287.12332,98404.15,5.4158994e-07,0.0
2022-05-16 02:00:00,37.5,55.5,3.7775102,-2.5604475,277.68735,281.43005,634.2765,100535.67,1.0000458,98428.39,27649.125,1038881.8,4.7110952e-06,4337.125,77.1894,281.43005,0.00536072,4.5634937,304.12994,1.204757,6.4755554,288.57828,98428.39,1.3086376e-06,0.0
2022-05-16 03:00:00,37.5,55.5,3.880131,-2.499874,277.28757,281.26825,668.18115,100553.5,0.0,98445.19,251027.25,1032471.7,1.52695e-05,87930.375,75.880196,281.26825,0.0052106394,4.6157107,302.7927,24.425104,45.304688,286.7977,98445.19,4.2415277e-06,0.0
2022-05-16 04:00:00,37.5,55.5,4.296757,-2.468498,277.00354,281.46072,769.6873,100559.74,0.0,98452.34,627710.75,1015318.75,1.9497238e-06,330608.62,73.40507,281.46072,0.0051065367,4.9553614,299.8775,91.83573,82.52836,282.033,98452.34,5.4158994e-07,0.0
2022-05-16 05:00:00,37.5,55.5,4.5912504,-2.9365249,276.4023,283.86435,970.3596,100570.02,1.0000458,98467.38,1099265.8,1019191.5,9.750947e-07,662731.2,59.819298,283.86435,0.0048922347,5.4500237,302.60263,184.092,121.2596,283.10876,98467.38,2.7085966e-07,0.0
2022-05-16 06:00:00,37.5,55.5,4.8467183,-2.9726946,276.11444,283.87085,1262.6058,100552.98,1.0000458,98455.41,1601985.5,1001934.6,3.0538067e-05,1093136.2,58.58189,283.87085,0.004793412,5.6857357,301.52252,303.64896,141.34702,278.3152,98455.41,8.482796e-06,0.0
2022-05-16 07:00:00,37.5,55.5,5.2492523,-2.9652863,275.85745,283.86526,1573.3645,100554.8,1.0000458,98463.0,2140288.0,985924.2,0.00018030405,1595268.5,57.540195,283.86526,0.00470581,6.028895,299.46198,443.13013,151.39429,273.86783,98463.0,5.0084458e-05,0.0
2022-05-16 08:00:00,37.5,55.5,5.4606366,-2.914736,274.20737,284.7979,1848.0343,100569.766,1.0000458,98480.38,2338962.5,1026076.44,7.439591e-05,1637944.9,48.033634,284.7979,0.004177683,6.18985,298.09204,454.98468,194.72711,285.02124,98480.38,2.0665531e-05,0.0
2022-05-16 09:00:00,37.5,55.5,5.5076113,-2.8075342,274.58478,284.7635,2025.982,100571.33,1.0000458,98484.47,2507850.0,1042472.7,4.483247e-05,1762414.1,49.47378,284.7635,0.004293255,6.1819115,297.01047,489.55948,207.06552,289.57574,98484.47,1.24534645e-05,0.0
2022-05-16 10:00:00,37.5,55.5,4.9782467,-3.4481297,275.3658,285.3344,2049.2786,100572.24,1.0000458,98489.586,2515261.2,1058868.9,0.000116791576,1606643.5,50.391644,285.3344,0.004541607,6.0557857,304.708,446.28986,252.3938,294.13025,98489.586,3.2442105e-05,0.0
2022-05-16 11:00:00,37.5,55.5,5.133623,-2.8846672,275.64444,285.08615,2120.364,100552.33,1.0000458,98471.914,2232214.0,1092329.1,0.00018030405,1232581.0,52.25621,285.08615,0.004634153,5.8885813,299.33234,342.3836,277.67584,303.42474,98471.914,5.0084458e-05,0.0
2022-05-16 12:00:00,37.5,55.5,5.234076,-2.499874,276.11676,285.26746,2240.5386,100530.2,1.0000458,98453.07,1807548.5,1139307.0,0.00021555275,878158.75,53.40326,285.26746,0.00479432,5.800424,295.52985,243.93298,258.16382,316.47415,98453.07,5.987576e-05,0.0
2022-05-16 13:00:00,37.5,55.5,5.128926,-2.456732,276.42703,285.30188,1823.6458,100519.14,1.0000458,98438.62,1369010.9,1172544.6,0.0003643441,634416.7,54.470463,285.30188,0.0049022916,5.686951,295.5942,176.22685,204.05394,325.70685,98438.62,0.00010120669,0.0
2022-05-16 14:00:00,37.5,55.5,4.906701,-3.0955844,275.6043,285.11963,1089.3381,100599.305,1.0000458,98506.375,1178745.1,1068736.4,4.775636e-05,566658.25,51.991333,285.11963,0.0046192203,5.8015823,302.24738,157.40508,170.02412,296.87122,98506.375,1.3265655e-05,0.0
2022-05-16 15:00:00,37.5,55.5,4.5207887,-2.8999195,276.27808,284.21396,1025.8447,100589.94,1.0000458,98494.55,614028.75,1077387.0,0.00013254816,164526.88,57.9274,284.21396,0.0048477706,5.3709464,302.67868,45.70191,124.86163,299.27417,98494.55,3.6818932e-05,0.0
2022-05-16 16:00:00,37.5,55.5,3.8707361,-1.8292098,276.25955,284.64075,995.0081,100570.68,1.0000458,98475.71,470652.38,1086750.0,1.819292e-05,199551.75,56.233192,284.64075,0.0048423004,4.2811923,295.29422,55.43104,75.305725,301.875,98475.71,5.053589e-06,0.0
2022-05-16 17:00:00,37.5,55.5,3.9057863,-1.3921232,276.84454,281.99817,896.57007,100571.07,0.0,98477.31,198009.38,1060872.1,9.750947e-07,44722.125,69.98171,281.99817,0.0050479905,4.146465,289.61737,12.422812,42.579792,294.6867,98477.31,2.7085966e-07,0.0
